hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,21,2015,July,28,10,2,3,Direct,PRT,165,Patrick.W@mail.com
Resort Hotel,0,35,2015,July,28,10,2,3,Online TA,EST,149.4,Green.Patricia@aol.com
Resort Hotel,0,78,2015,July,28,10,2,5,Online TA,PRT,106.84,Diane_B@xfinity.com
Resort Hotel,0,31,2015,July,28,10,2,5,Direct,PRT,161,MGibson36@hotmail.com
Resort Hotel,0,78,2015,July,28,10,2,5,Online TA,PRT,134.43,Christopher_D99@yahoo.com
Resort Hotel,0,78,2015,July,28,10,2,5,Online TA,PRT,144.43,Brandon_B51@xfinity.com
Resort Hotel,0,44,2015,July,28,10,2,5,Offline TA/TO,RUS,152,Jesse.S@yandex.com
Resort Hotel,0,34,2015,July,28,10,2,5,Online TA,GBR,125.54,FaithDavis@yahoo.com
Resort Hotel,0,87,2015,July,28,10,2,5,Offline TA/TO,PRT,133.83,RFerguson@protonmail.com
Resort Hotel,0,11,2015,July,28,10,2,6,Direct,PRT,159.75,Jimmy.Burch21@yahoo.com
Resort Hotel,0,115,2015,July,28,10,2,7,Online TA,IRL,120.6,Singh_Kyle@hotmail.com
Resort Hotel,0,86,2015,July,28,10,3,7,Online TA,PRT,112.2,Hill_Tammy@zoho.com
Resort Hotel,0,41,2015,July,28,10,4,7,Online TA,GBR,110.6,Parrish_Teresa@gmail.com
Resort Hotel,0,32,2015,July,28,10,4,9,Online TA,DNK,105.9,Riggs.Mrs.@mail.com
Resort Hotel,0,34,2015,July,28,10,2,5,Online TA,GBR,95.27,Smith.Cody@comcast.net
Resort Hotel,0,34,2015,July,28,10,2,5,Online TA,GBR,108.83,Stephen_Dickerson@att.com
Resort Hotel,1,100,2015,July,28,11,2,3,Offline TA/TO,PRT,153.96,Kimberly.Olson@xfinity.com
Resort Hotel,0,44,2015,July,28,11,2,3,Online TA,ESP,120.6,Smith.Ashley45@gmail.com
Resort Hotel,0,304,2015,July,28,11,2,4,Direct,PRT,90.67,Alec.Johnson67@yahoo.com
Resort Hotel,1,36,2015,July,28,11,2,4,Online TA,PRT,126.67,Jasmin.Schultz@outlook.com
Resort Hotel,0,117,2015,July,28,11,2,4,Offline TA/TO,PRT,144.4,HAtkins@mail.com
Resort Hotel,0,70,2015,July,28,11,2,4,Online TA,ESP,99.5,Stephen.B83@gmail.com
Resort Hotel,0,110,2015,July,28,11,2,5,Direct,PRT,139.4,Ashley_Vasquez@yandex.com
Resort Hotel,1,109,2015,July,28,11,2,5,Online TA,PRT,73.8,Michael.C@mail.com
Resort Hotel,0,33,2015,July,28,11,2,2,Online TA,GBR,89.97,Oconnor_Craig@verizon.com
Resort Hotel,0,33,2015,July,28,11,2,2,Online TA,PRT,123,Michael.Johnson@outlook.com
Resort Hotel,0,33,2015,July,28,11,2,2,Online TA,CZE,123,JJacobs70@hotmail.com
Resort Hotel,0,0,2015,July,28,11,0,1,Direct,GBR,123,Zachary_Kelly@yandex.com
Resort Hotel,0,0,2015,July,28,11,0,1,Online TA,DEU,144.9,Raymond_Hawkins@verizon.com
Resort Hotel,0,0,2015,July,28,11,0,1,Direct,ESP,153,Phillip_A@att.com
Resort Hotel,0,0,2015,July,28,11,0,1,Online TA,ESP,131,AdamDay@mail.com
Resort Hotel,0,84,2015,July,28,11,1,1,Corporate,PRT,100,LMorgan@hotmail.com
Resort Hotel,0,71,2015,July,28,11,1,1,Offline TA/TO,ESP,65.5,Williams.Brian@comcast.net
Resort Hotel,0,16,2015,July,28,11,1,1,Online TA,ROU,123,Dr._Martinez@hotmail.com
Resort Hotel,0,54,2015,July,28,11,2,1,Online TA,PRT,123,James_Bentley@xfinity.com
Resort Hotel,0,8,2015,July,28,11,2,1,Online TA,ESP,131,Jessica.Day@yahoo.com
Resort Hotel,0,36,2015,July,28,11,2,5,Offline TA/TO,PRT,104.68,Douglas.MD@protonmail.com
Resort Hotel,0,40,2015,July,28,11,2,5,Online TA,PRT,166,Anthony_Stein43@comcast.net
Resort Hotel,1,59,2015,July,28,11,2,6,Online TA,PRT,111.25,MReed19@protonmail.com
Resort Hotel,0,79,2015,July,28,11,2,6,Direct,PRT,213.75,Tina_Andrews@aol.com
Resort Hotel,0,32,2015,July,28,11,4,6,Online TA,PRT,178,Woods_Peggy@mail.com
Resort Hotel,0,110,2015,July,28,11,2,5,Direct,PRT,113.9,Davis.Lucas@mail.com
Resort Hotel,0,33,2015,July,28,11,2,5,Online TA,PRT,129.29,NBlankenship@aol.com
Resort Hotel,0,53,2015,July,29,12,1,0,Online TA,CN,153,Allison_J76@gmail.com
Resort Hotel,0,2,2015,July,29,12,1,0,Online TA,PRT,98,TonyaTaylor81@outlook.com
Resort Hotel,0,8,2015,July,29,12,2,4,Online TA,PRT,169,Higgins.Jennifer@yandex.com
Resort Hotel,1,72,2015,July,29,12,2,4,Online TA,PRT,93,Love_Glenn33@zoho.com
Resort Hotel,0,12,2015,July,29,12,2,5,Online TA,GBR,132.29,Salinas.Joshua32@aol.com
Resort Hotel,0,48,2015,July,29,12,2,5,Offline TA/TO,BRA,123,JAllen93@yahoo.com
Resort Hotel,0,90,2015,July,29,12,2,5,Offline TA/TO,PRT,117.22,Mary_D@comcast.net
Resort Hotel,0,34,2015,July,29,12,2,5,Offline TA/TO,ESP,149,Katelyn_Mendoza@outlook.com
Resort Hotel,1,58,2015,July,29,12,2,5,Direct,PRT,164.57,Snyder_Derrick@outlook.com
Resort Hotel,0,59,2015,July,29,12,2,5,Offline TA/TO,GBR,107,Thomas_Watkins52@yandex.com
Resort Hotel,0,90,2015,July,29,12,2,5,Offline TA/TO,PRT,117.22,Pierce_Timothy86@verizon.com
Resort Hotel,0,116,2015,July,29,12,2,5,Offline TA/TO,PRT,119.25,Gregory_Green32@comcast.net
Resort Hotel,0,31,2015,July,29,12,2,5,Offline TA/TO,GBR,123,TaylorGordon94@zoho.com
Resort Hotel,1,51,2015,July,29,12,2,5,Online TA,PRT,105.71,Adam.B77@yahoo.com
Resort Hotel,0,48,2015,July,29,12,2,5,Offline TA/TO,GBR,123,Arthur_Evans@comcast.net
Resort Hotel,0,59,2015,July,29,12,2,5,Online TA,ESP,144.43,Hunter_Adkins97@att.com
Resort Hotel,1,97,2015,July,29,12,3,5,Online TA,PRT,126,Kyle_Brown@verizon.com
Resort Hotel,0,12,2015,July,29,12,4,5,Online TA,FRA,148.3,Rebecca_P@yandex.com
Resort Hotel,0,64,2015,July,29,12,4,5,Online TA,PRT,125.22,Mrs.DVM54@outlook.com
Resort Hotel,0,31,2015,July,29,12,4,7,Offline TA/TO,GBR,123,Rachel_D@aol.com
Resort Hotel,0,59,2015,July,29,12,4,7,Offline TA/TO,GBR,130,NancyWhite@att.com
Resort Hotel,1,55,2015,July,29,12,4,10,Offline TA/TO,PRT,133.16,Ramirez_Jamie22@aol.com
Resort Hotel,0,81,2015,July,29,12,2,5,Offline TA/TO,GBR,78.84,Adams_Maxwell@outlook.com
Resort Hotel,0,1,2015,July,29,12,1,0,Online TA,PRT,80.1,DHamilton@zoho.com
Resort Hotel,0,34,2015,July,29,12,2,0,Online TA,BEL,193,Alvarez_Ronald@yandex.com
Resort Hotel,0,13,2015,July,29,12,2,0,Online TA,ESP,88.2,John_P@verizon.com
Resort Hotel,0,40,2015,July,29,12,2,0,Online TA,FRA,90.71,Samuel.Nguyen23@verizon.com
Resort Hotel,0,1,2015,July,29,12,2,0,Online TA,ESP,114.5,JCarter47@mail.com
Resort Hotel,0,34,2015,July,29,12,2,0,Online TA,BEL,120.2,RDonovan@verizon.com
Resort Hotel,0,88,2015,July,29,12,2,1,Offline TA/TO,ITA,79.5,JonDDS@outlook.com
Resort Hotel,0,9,2015,July,29,12,2,1,Online TA,ESP,117.9,JohnMiller90@gmail.com
Resort Hotel,1,24,2015,July,29,12,2,1,Online TA,PRT,128,Charles_Taylor@gmail.com
Resort Hotel,0,97,2015,July,29,12,2,2,Offline TA/TO,FRA,90.95,Bryan.P@aol.com
Resort Hotel,0,60,2015,July,29,12,2,2,Online TA,FIN,107,GGilbert@yandex.com
Resort Hotel,0,100,2015,July,29,12,2,2,Direct,CN,130.05,Henry.Linda@gmail.com
Resort Hotel,0,50,2015,July,29,12,2,3,Offline TA/TO,ESP,123,Dominique.Weber@verizon.com
Resort Hotel,1,47,2015,July,29,12,2,3,Online TA,PRT,103.8,Brianna.S86@xfinity.com
Resort Hotel,0,8,2015,July,29,12,2,3,Online TA,IRL,196,JohnathanRichards30@att.com
Resort Hotel,0,34,2015,July,29,12,2,3,Online TA,ESP,149.4,Riley.Jonathan@mail.com
Resort Hotel,0,47,2015,July,29,13,2,5,Online TA,ESP,175.71,Villegas_Brandon@xfinity.com
Resort Hotel,0,115,2015,July,29,13,2,5,Offline TA/TO,PRT,119.7,Jennifer.Moody@att.com
Resort Hotel,1,79,2015,July,29,13,2,5,Online TA,PRT,100.86,Gary.B@yahoo.com
Resort Hotel,0,91,2015,July,29,13,2,5,Online TA,GBR,100.86,Dyer.David@yandex.com
Resort Hotel,0,98,2015,July,29,13,1,1,Online TA,ESP,82,BBrown@yahoo.com
Resort Hotel,0,109,2015,July,29,13,1,1,Online TA,ESP,73.8,Brittney_West@outlook.com
Resort Hotel,0,0,2015,July,29,13,1,1,Online TA,AUS,117.9,Serrano_Robert@outlook.com
Resort Hotel,0,98,2015,July,29,13,1,1,Online TA,ESP,82,James.Palmer54@hotmail.com
Resort Hotel,0,0,2015,July,29,13,1,1,Direct,PRT,150,MichealRandolph@comcast.net
Resort Hotel,0,9,2015,July,29,13,1,1,Online TA,ESP,161,Shannon_W89@yandex.com
Resort Hotel,0,62,2015,July,29,13,1,1,Online TA,ESP,64,Brown_Brian28@protonmail.com
Resort Hotel,1,45,2015,July,29,13,1,1,Online TA,PRT,123,Kenneth_Powell16@mail.com
Resort Hotel,0,42,2015,July,29,13,1,2,Online TA,USA,110,MariaMurray@yandex.com
Resort Hotel,0,54,2015,July,29,13,1,2,Online TA,PRT,88.2,JVillegas@xfinity.com
Resort Hotel,0,51,2015,July,29,13,1,2,Online TA,ESP,130,Marshall_Joseph@yandex.com
Resort Hotel,0,54,2015,July,29,13,1,2,Online TA,PRT,88.2,Allen.Alexander@comcast.net
Resort Hotel,0,58,2015,July,29,13,1,2,Direct,ESP,165,Brooks_Johnny44@hotmail.com
Resort Hotel,0,0,2015,July,29,13,1,3,Corporate,PRT,114,Jackson_Alicia65@hotmail.com
Resort Hotel,1,60,2015,July,29,13,1,4,Offline TA/TO,PRT,79.5,TeresaMoore86@protonmail.com
Resort Hotel,1,321,2015,July,29,13,1,4,Direct,PRT,132.8,Campbell.Teresa@verizon.com
Resort Hotel,0,40,2015,July,29,13,1,4,Direct,ESP,120,Trevino.Richard80@zoho.com
Resort Hotel,1,51,2015,July,29,13,1,4,Offline TA/TO,PRT,79.5,Roger_J@protonmail.com
Resort Hotel,0,38,2015,July,29,13,1,4,Direct,PRT,120,JamieJohnson52@comcast.net
Resort Hotel,1,75,2015,July,29,13,1,4,Online TA,PRT,144.2,Thomas.Todd@outlook.com
Resort Hotel,0,101,2015,July,29,13,1,4,Online TA,PRT,107.2,Cabrera_Debra@aol.com
Resort Hotel,1,42,2015,July,29,13,1,4,Online TA,PRT,120,Anthony.J@gmail.com
Resort Hotel,0,40,2015,July,29,13,1,4,Direct,ESP,120,Smith_Steven@verizon.com
Resort Hotel,0,109,2015,July,29,13,1,4,Direct,PRT,163.8,AMejia@gmail.com
Resort Hotel,1,81,2015,July,29,13,1,5,Online TA,PRT,98.5,Salas_Ethan88@hotmail.com
Resort Hotel,1,98,2015,July,29,13,1,5,Online TA,PRT,130.5,Daniel.Malone@zoho.com
Resort Hotel,0,32,2015,July,29,13,1,5,Offline TA/TO,PRT,153,Luna_Dustin@comcast.net
Resort Hotel,0,72,2015,July,29,13,1,5,Online TA,FRA,98.5,Robert_Leonard@outlook.com
Resort Hotel,0,115,2015,July,29,13,2,5,Offline TA/TO,PRT,119.7,Adams.Michael@xfinity.com
Resort Hotel,0,118,2015,July,29,13,2,5,Direct,PRT,184.6,Hayes.Jennifer18@verizon.com
Resort Hotel,0,81,2015,July,29,13,2,5,Direct,ESP,181.22,Chang_Kevin@att.com
Resort Hotel,1,95,2015,July,29,13,2,5,Online TA,PRT,100.86,Joanna.Schmidt38@outlook.com
Resort Hotel,0,16,2015,July,29,13,1,0,Online TA,ROU,100.2,Ronald_R@xfinity.com
Resort Hotel,0,56,2015,July,29,13,1,3,Online TA,ESP,134.25,Monica.G@att.com
Resort Hotel,0,88,2015,July,29,13,3,5,Offline TA/TO,FIN,96.3,James.D44@xfinity.com
Resort Hotel,0,41,2015,July,29,13,3,6,Online TA,GBR,83.09,Shannon.C80@protonmail.com
Resort Hotel,1,40,2015,July,29,14,0,1,Offline TA/TO,PRT,105.5,French_Maria94@gmail.com
Resort Hotel,0,1,2015,July,29,14,0,1,Corporate,PRT,134,Stephanie.W83@gmail.com
Resort Hotel,0,1,2015,July,29,14,0,1,Online TA,PRT,8,Barbara_Gomez56@outlook.com
Resort Hotel,0,1,2015,July,29,14,0,2,Online TA,PRT,146,Julian_T58@gmail.com
Resort Hotel,1,76,2015,July,29,14,0,4,Online TA,PRT,126,Sheena.Humphrey83@xfinity.com
Resort Hotel,0,0,2015,July,29,14,0,4,Online TA,ESP,111.15,Mr._D@yahoo.com
Resort Hotel,0,49,2015,July,29,14,0,5,Online TA,POL,136.2,Jessica.Johnson@aol.com
Resort Hotel,0,76,2015,July,29,14,0,5,Direct,PRT,101.8,Nguyen_Michael@att.com
Resort Hotel,0,73,2015,July,29,14,1,5,Direct,PRT,127,Bowen_Carol59@outlook.com
Resort Hotel,0,73,2015,July,29,14,1,5,Direct,PRT,161.5,Lisa.M@yahoo.com
Resort Hotel,0,317,2015,July,29,14,1,5,Direct,PRT,230.67,Cain_Lauren@comcast.net
Resort Hotel,1,112,2015,July,29,14,2,5,Online TA,PRT,65.7,Norman_Christine@comcast.net
Resort Hotel,0,6,2015,July,29,14,2,5,Online TA,ESP,180,Michael_A50@protonmail.com
Resort Hotel,0,8,2015,July,29,14,2,5,Online TA,ESP,168.57,ChristopherHolder30@aol.com
Resort Hotel,1,96,2015,July,29,14,2,7,Offline TA/TO,PRT,107.67,Donald.Jones24@mail.com
Resort Hotel,1,96,2015,July,29,14,2,7,Online TA,PRT,96.9,Lindsay.D21@yahoo.com
Resort Hotel,0,99,2015,July,29,14,2,7,Direct,IRL,107,Michael_R@comcast.net
Resort Hotel,0,66,2015,July,29,14,2,9,Online TA,IRL,73.41,MHorne@zoho.com
Resort Hotel,0,38,2015,July,29,14,4,10,Online TA,SWE,109.9,Kyle.P@protonmail.com
Resort Hotel,0,38,2015,July,29,14,4,10,Online TA,SWE,109.9,WMD55@comcast.net
Resort Hotel,0,113,2015,July,29,14,4,11,Direct,PRT,187.5,JamesCobb@xfinity.com
Resort Hotel,0,0,2015,July,29,14,0,1,Corporate,PRT,134,Brian.Chang@yandex.com
Resort Hotel,1,62,2015,July,29,15,0,3,Offline TA/TO,PRT,91.5,Michael.King@aol.com
Resort Hotel,1,39,2015,July,29,15,0,3,Online TA,PRT,132.44,Holmes_Samuel34@zoho.com
Resort Hotel,0,37,2015,July,29,15,2,4,Online TA,POL,106.9,Joseph_MD94@outlook.com
Resort Hotel,1,58,2015,July,29,15,2,5,Online TA,PRT,131.86,Zachary.L@protonmail.com
Resort Hotel,0,37,2015,July,29,15,2,6,Online TA,GBR,216.13,Robles.Juan@att.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Martin.Brandi90@hotmail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Joanna.Cooper@mail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Ethan_Dodson51@gmail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Winters_Jacob@xfinity.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Mendoza_Nicholas@gmail.com
Resort Hotel,0,83,2015,July,29,15,2,7,Online TA,GBR,190.33,CKing@outlook.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Tony_Dean@aol.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,94,Deborah_Y@outlook.com
Resort Hotel,1,57,2015,July,29,15,0,2,Groups,PRT,0,Taylor_S@aol.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,98.75,JamesFranklin@gmail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,148.23,JDuncan@mail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,94,Isaiah.Orr@zoho.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,MRogers@mail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Michael.S@aol.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,148.23,Dr..Zhang@outlook.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,0,Sara_Wood52@aol.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Underwood.Erin70@att.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,LauraRich92@gmail.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Jones_Debbie@xfinity.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,107,Susan.B@outlook.com
Resort Hotel,0,57,2015,July,29,15,0,2,Groups,PRT,98.75,Omar_Mccoy@yandex.com
Resort Hotel,1,66,2015,July,29,16,0,2,Online TA,PRT,195,Orozco.Ricky@comcast.net
Resort Hotel,0,13,2015,July,29,16,0,2,Online TA,DNK,120.6,Samantha_Gonzalez33@aol.com
Resort Hotel,0,50,2015,July,29,16,0,1,Online TA,FIN,123.2,Benjamin_P82@verizon.com
Resort Hotel,1,48,2015,July,29,16,0,1,Direct,PRT,112,Jenkins_Leslie87@verizon.com
Resort Hotel,1,0,2015,July,29,16,0,1,Online TA,PRT,123.2,Koch.Lisa@mail.com
Resort Hotel,0,7,2015,July,29,16,0,1,Online TA,USA,169,Diane_Collins@att.com
Resort Hotel,0,0,2015,July,29,16,0,2,Direct,PRT,198,Melissa_D@comcast.net
Resort Hotel,1,66,2015,July,29,16,0,2,Online TA,PRT,103.5,Elizabeth.Kelley@comcast.net
Resort Hotel,0,13,2015,July,29,16,0,2,Online TA,PRT,135.6,Rebecca.Decker@yahoo.com
Resort Hotel,0,66,2015,July,29,16,0,2,Online TA,DNK,103.5,Lewis_David67@aol.com
Resort Hotel,0,10,2015,July,29,16,0,3,Direct,ESP,184,Brian.R@hotmail.com
Resort Hotel,1,10,2015,July,29,16,0,3,Direct,PRT,134,Christopher.Hill@aol.com
Resort Hotel,1,58,2015,July,29,16,0,3,Online TA,PRT,147,Kevin.Kelley22@mail.com
Resort Hotel,1,17,2015,July,29,16,0,3,Online TA,PRT,151.33,Douglas_G@yahoo.com
Resort Hotel,0,19,2015,July,29,16,0,3,Online TA,ESP,121.33,JMann@att.com
Resort Hotel,0,10,2015,July,29,16,2,3,Direct,IRL,150.2,David.S@hotmail.com
Resort Hotel,1,12,2015,July,29,16,2,3,Direct,PRT,139,Burns_David@protonmail.com
Resort Hotel,0,10,2015,July,29,16,2,3,Direct,IRL,150.2,Andre_Chang34@att.com
Resort Hotel,0,63,2015,July,29,16,1,3,Online TA,PRT,75.44,Williams.David@hotmail.com
Resort Hotel,1,35,2015,July,29,16,1,3,Online TA,PRT,135,Tyrone_Berry@gmail.com
Resort Hotel,0,113,2015,July,29,16,2,4,Online TA,PRT,166,Pearson.Karen@zoho.com
Resort Hotel,1,35,2015,July,29,16,2,4,Online TA,PRT,135,Amanda_Hernandez@att.com
Resort Hotel,0,68,2015,July,29,16,2,5,Offline TA/TO,GBR,130,DonnaCarpenter@zoho.com
Resort Hotel,0,113,2015,July,29,16,2,6,Offline TA/TO,PRT,96.3,Andrew_C@gmail.com
Resort Hotel,0,21,2015,July,29,16,4,10,Direct,PRT,160,Mary_W@verizon.com
Resort Hotel,0,6,2015,July,29,17,0,0,Online TA,PRT,0,Andrews.Elizabeth@zoho.com
Resort Hotel,0,7,2015,July,29,17,0,2,Direct,PRT,127.25,Trujillo_Charles@yandex.com
Resort Hotel,0,17,2015,July,29,17,0,2,Online TA,PRT,164,Melissa_B@verizon.com
Resort Hotel,0,1,2015,July,29,17,0,2,Online TA,PRT,144.5,Joe_S46@protonmail.com
Resort Hotel,0,2,2015,July,29,17,0,2,Offline TA/TO,PRT,112,Robinson.Bianca@zoho.com
Resort Hotel,1,15,2015,July,29,17,0,2,Online TA,PRT,134,PRobles@comcast.net
Resort Hotel,1,7,2015,July,29,17,0,2,Direct,PRT,127.25,CherylReyes@mail.com
Resort Hotel,0,11,2015,July,29,17,0,2,Online TA,ESP,155.5,Jordan.F12@att.com
Resort Hotel,1,6,2015,July,29,17,0,2,Online TA,PRT,110.5,Troy_M@zoho.com
Resort Hotel,0,1,2015,July,29,17,0,2,Direct,PRT,144.5,Mark.N@aol.com
Resort Hotel,0,1,2015,July,29,17,0,2,Direct,ESP,144.5,Andrew_Burch80@xfinity.com
Resort Hotel,0,48,2015,July,29,17,0,2,Offline TA/TO,PRT,123,Angie.C@zoho.com
Resort Hotel,0,15,2015,July,29,17,0,2,Online TA,PRT,120.6,Daniel.Small@att.com
Resort Hotel,1,3,2015,July,29,17,0,2,Offline TA/TO,PRT,107.6,Tiffany_George@att.com
Resort Hotel,1,23,2015,July,29,17,1,2,Online TA,PRT,120.6,Edward.M@att.com
Resort Hotel,0,53,2015,July,29,17,2,3,Offline TA/TO,PRT,107,Hailey_J@yandex.com
Resort Hotel,0,53,2015,July,29,17,2,3,Offline TA/TO,PRT,133.75,Miss_MD@verizon.com
Resort Hotel,0,94,2015,July,29,17,2,3,Direct,ESP,103.5,Tiffany_Willis@gmail.com
Resort Hotel,0,64,2015,July,29,17,2,3,Offline TA/TO,PRT,84.8,JArnold@yandex.com
Resort Hotel,0,53,2015,July,29,17,2,3,Offline TA/TO,PRT,107,Martin_Sheena98@zoho.com
Resort Hotel,0,53,2015,July,29,17,2,3,Offline TA/TO,PRT,107,Shannon.R51@xfinity.com
Resort Hotel,0,64,2015,July,29,17,2,3,Offline TA/TO,PRT,84.8,SDavis@outlook.com
Resort Hotel,0,53,2015,July,29,17,2,3,Offline TA/TO,PRT,107,KRoy@mail.com
Resort Hotel,0,24,2015,July,29,17,2,3,Direct,PRT,195,Evans_Dakota@verizon.com
Resort Hotel,0,24,2015,July,29,17,2,4,Online TA,PRT,164,Graves_Jennifer@gmail.com
Resort Hotel,0,23,2015,July,29,17,2,5,Direct,ESP,195,Jennifer.G@outlook.com
Resort Hotel,0,53,2015,July,29,17,2,5,Online TA,IRL,125,Steven_O60@zoho.com
Resort Hotel,1,23,2015,July,29,17,2,5,Direct,PRT,195,Brady.Ricky@outlook.com
Resort Hotel,0,90,2015,July,29,17,2,5,Online TA,PRT,132.3,Peter_Anderson91@comcast.net
Resort Hotel,0,79,2015,July,29,17,2,5,Online TA,PRT,145,Thornton_Robert@aol.com
Resort Hotel,0,43,2015,July,29,17,2,5,Offline TA/TO,GBR,92,Rebecca.E@att.com
Resort Hotel,0,90,2015,July,29,17,2,5,Online TA,PRT,132.3,Brewer.Janet@yandex.com
Resort Hotel,0,65,2015,July,29,17,2,6,Online TA,ESP,147,Melissa.Hart82@hotmail.com
Resort Hotel,0,65,2015,July,29,17,2,6,Online TA,ESP,167,MCarter@protonmail.com
Resort Hotel,0,99,2015,July,29,17,2,6,Direct,FRA,210,CAnderson@zoho.com
Resort Hotel,0,25,2015,July,29,17,3,7,Direct,ESP,194.9,Blevins_Patricia81@aol.com
Resort Hotel,0,92,2015,July,29,17,1,2,Online TA,MOZ,103.5,Hunter.S@xfinity.com
Resort Hotel,0,91,2015,July,29,17,1,2,Online TA,BWA,118.5,Monique_C@outlook.com
Resort Hotel,0,38,2015,July,29,17,1,2,Online TA,PRT,192,CynthiaLee80@xfinity.com
Resort Hotel,0,6,2015,July,29,17,1,2,Offline TA/TO,GBR,128.27,Jacob.E56@aol.com
Resort Hotel,0,38,2015,July,29,17,1,2,Online TA,ESP,135,Jennifer.Brown@gmail.com
Resort Hotel,0,13,2015,July,29,17,1,2,Online TA,DEU,126.3,MichaelCooper@comcast.net
Resort Hotel,1,32,2015,July,29,17,1,2,Online TA,PRT,154,Tony.Bush@protonmail.com
Resort Hotel,0,315,2015,July,29,17,1,2,Offline TA/TO,IRL,96.3,Joshua_K@att.com
Resort Hotel,0,8,2015,July,29,17,1,2,Online TA,GBR,126.3,Hernandez_Jamie@xfinity.com
Resort Hotel,1,0,2015,July,29,17,0,1,Direct,PRT,136,Rodney_C89@verizon.com
Resort Hotel,0,91,2015,July,29,17,1,2,Online TA,MOZ,118.5,MarcusSmith@verizon.com
Resort Hotel,0,3,2015,July,29,17,1,2,Online TA,ESP,116.33,Maria.Mathews@xfinity.com
Resort Hotel,0,9,2015,July,29,17,2,2,Direct,PRT,164,Ramirez_Sarah91@yandex.com
Resort Hotel,0,19,2015,July,29,18,2,1,Online TA,ESP,147.67,Cooper_Jessica93@gmail.com
Resort Hotel,0,25,2015,July,29,18,2,4,Direct,PRT,145,William_Sullivan@zoho.com
Resort Hotel,0,108,2015,July,29,18,2,4,Online TA,LUX,147,Michael.M@protonmail.com
Resort Hotel,1,37,2015,July,29,18,2,4,Online TA,PRT,168.3,CharlesWallace@mail.com
Resort Hotel,0,45,2015,July,29,18,2,5,Online TA,PRT,167,MD_Katie94@comcast.net
Resort Hotel,0,64,2015,July,29,18,2,5,Direct,PRT,137.75,Vaughn_Melinda@mail.com
Resort Hotel,0,44,2015,July,29,18,2,2,Direct,PRT,145,Ryan.H@aol.com
Resort Hotel,0,26,2015,July,29,18,2,2,Online TA,PRT,132.6,Kaitlyn.P@verizon.com
Resort Hotel,1,96,2015,July,29,18,2,2,Online TA,PRT,147,Ruiz_Ian33@aol.com
Resort Hotel,1,123,2015,July,29,18,2,2,Online TA,PRT,157,Kristen.Johnson90@aol.com
Resort Hotel,1,42,2015,July,29,18,2,3,Online TA,PRT,210,Brandt.Raymond@mail.com
Resort Hotel,0,59,2015,July,29,18,2,3,Offline TA/TO,PRT,132.5,Cindy_A@aol.com
Resort Hotel,0,28,2015,July,29,18,2,3,Online TA,GBR,98.02,Anthony.D@yahoo.com
Resort Hotel,0,106,2015,July,29,18,2,3,Direct,PRT,126,Crystal_W@protonmail.com
Resort Hotel,0,1,2015,July,29,18,0,1,Direct,PRT,173,Hernandez.Margaret@comcast.net
Resort Hotel,0,0,2015,July,29,18,0,1,Direct,PRT,249,Shepherd.Brian56@hotmail.com
Resort Hotel,0,4,2015,July,29,18,1,1,Online TA,PRT,186.5,James.Burton@gmail.com
Resort Hotel,0,3,2015,July,29,18,2,1,Direct,CN,95,Bruce.R@outlook.com
Resort Hotel,0,73,2015,July,29,18,2,5,Direct,PRT,241.5,AnneFranklin@zoho.com
Resort Hotel,0,44,2015,July,29,18,2,5,Online TA,ESP,177,Janet.Cooke96@zoho.com
Resort Hotel,0,95,2015,July,29,18,2,5,Offline TA/TO,PRT,153.73,PatrickThompson@aol.com
Resort Hotel,0,94,2015,July,29,18,2,5,Direct,PRT,115,Amy_Harrington@yandex.com
Resort Hotel,1,40,2015,July,29,18,2,5,Offline TA/TO,PRT,127.03,Smith.Stacy@mail.com
Resort Hotel,0,64,2015,July,29,18,2,5,Direct,PRT,128.25,JessicaDavis@hotmail.com
